policy,episode,total_reward,final_cognitive_metric,cognitive_metric_change,episode_length
SAC,45,41.176616709177374,1.7747981548309326,1.8567981719970703,22
SAC,46,23.189916761803442,1.966864824295044,0.9838648438453674,22
SAC,47,-4.272441136170045,-0.30526432394981384,-0.18126432597637177,22
SAC,48,27.37297391532279,1.0623369216918945,1.161336898803711,22
SAC,49,24.127106619509952,3.883762836456299,1.1577627658843994,10
SAC,50,6.263069455147168,1.3917195796966553,0.26571953296661377,22
SAC,51,27.464666491600664,1.672227144241333,1.1652271747589111,22
SAC,52,-0.37923172332122346,-0.8920894265174866,-0.016089439392089844,22
SAC,53,37.59819192236803,3.098912000656128,1.6259119510650635,22
SAC,54,36.52183727572712,1.8427897691726685,1.7367898225784302,22
SAC,55,-13.88571120320831,0.10487917065620422,-0.5891208648681641,22
SAC,56,28.56286012040869,1.8639626502990723,1.252962589263916,22
SAC,57,36.655383889755,2.0581562519073486,1.5551562309265137,22
SAC,58,9.168936784903261,0.08900503069162369,0.38900503516197205,22
SAC,59,44.19526672259431,3.1652984619140625,1.9052984714508057,22
SAC,60,29.346552670569757,1.485263705253601,1.3712637424468994,18
SAC,61,47.51912173460798,2.800126075744629,2.103126049041748,22
SAC,62,42.84677279474475,2.3638346195220947,1.8178346157073975,22
SAC,63,39.300948244034856,1.8213980197906494,1.6673979759216309,22
SAC,64,-4.0981333611123265,-0.5708690881729126,-0.1738690733909607,22
SAC,65,42.42371958813182,2.6288859844207764,1.7998859882354736,22
SAC,66,26.749357795759718,1.1768020391464233,1.2268019914627075,7
SAC,67,22.19636311129955,-0.18528804183006287,0.9417119026184082,22
SAC,68,31.9590961325488,1.6399096250534058,1.3559095859527588,22
SAC,69,35.39806180493164,3.0906925201416016,1.5566924810409546,22
SAC,70,32.261771507951075,2.6113827228546143,1.4523826837539673,22
SAC,71,1.854282210373167,0.4906705319881439,0.07867053151130676,22
SAC,72,14.339678464659492,1.3223810195922852,0.6083810329437256,4
SAC,73,23.032190610621118,3.3821730613708496,0.9771730899810791,22
SAC,74,8.110792913444563,-0.9088882207870483,0.3441118001937866,5
SAC,75,35.68660334452208,1.7210582494735718,1.5590581893920898,22
SAC,76,34.61327354654557,2.4885168075561523,1.4685168266296387,22
SAC,77,36.65561137290069,2.211477756500244,1.5634777545928955,22
SAC,78,45.62898449775912,3.1413822174072266,2.0763821601867676,22
SAC,79,-6.601584513016966,1.0639184713363647,-0.28008151054382324,20
SAC,80,37.24919915795842,2.1595561504364014,1.5865561962127686,22
SAC,81,31.771960612923053,2.8719701766967773,1.3479701280593872,22
SAC,82,39.7023937052512,1.7528759241104126,1.764875888824463,22
SAC,83,29.667517890555906,2.3756861686706543,1.2586861848831177,22
SAC,84,16.792459270389383,1.872443675994873,0.7124437093734741,20
SAC,85,48.62496231646712,2.7591001987457275,2.2561001777648926,22
SAC,86,42.6290842123497,2.8325045108795166,1.8865045309066772,22
SAC,87,39.80758321715349,2.781892776489258,1.6888927221298218,22
SAC,88,35.90448709747894,1.7343882322311401,1.5723881721496582,22
SAC,89,31.510962038834492,3.25089693069458,1.3368968963623047,22
SAC,90,15.983722953006865,-0.5394638776779175,0.6945360898971558,14
SAC,91,18.03199316796245,0.015032682567834854,0.7650327086448669,22
SAC,92,19.555185190278486,1.8596562147140503,0.8296562433242798,18
SAC,93,13.113466483453243,2.3603572845458984,0.5563572645187378,22
SAC,94,26.3438314659363,1.8446741104125977,1.1176741123199463,22
SAC,95,49.15524272527158,3.3752903938293457,2.224290370941162,22
SAC,96,30.002033212502024,-0.5561215281486511,1.2728784084320068,22
SAC,97,0.0,-1.50600004196167,0.0,1
SAC,98,17.817133912367392,0.19591696560382843,0.755916953086853,22
SAC,99,36.54553796337603,2.9184958934783936,1.5504958629608154,22
A2C,0,0.0,0.5139999985694885,0.0,1
A2C,1,21.712479358230823,0.9091824889183044,0.9211825132369995,22
A2C,2,-2.037885824093699,-0.8264601826667786,-0.0864601731300354,16
A2C,3,-9.62216766188562,-2.1442339420318604,-0.40823400020599365,3
A2C,4,-10.0,-0.563141942024231,-0.5721419453620911,2
A2C,5,-25.180359283423364,2.0186877250671387,-1.068312168121338,22
A2C,6,-20.155333834754412,-1.3981183767318726,-0.8551183938980103,22
A2C,7,2.7123506016539327,0.17307528853416443,0.11507529020309448,11
A2C,8,11.75679305956044,0.0987984836101532,0.4987984895706177,22
A2C,9,-7.72595425437644,-0.9327844977378845,-0.3277844786643982,7
A2C,10,35.529534574340246,3.185628890991211,1.8026288747787476,22
A2C,11,-10.173252808786275,-0.6046145558357239,-0.43161457777023315,14
A2C,12,11.304492047423356,0.17460897564888,0.4796089828014374,22
A2C,13,-5.631487691051816,-1.6189237833023071,-0.2389237880706787,17
A2C,14,30.864156723220727,2.0353341102600098,1.394334077835083,22
A2C,15,50.07865278069372,2.0810606479644775,2.2340606451034546,22
A2C,16,41.93792658282553,2.8002755641937256,1.7792755365371704,22
A2C,17,30.963120333314208,2.799832582473755,1.3878326416015625,22
A2C,18,5.811162516043658,-0.3424532413482666,0.24654674530029297,11
A2C,19,29.950611247528833,1.2436968088150024,1.270696759223938,22
A2C,20,23.155304364911338,2.676396369934082,0.9823963642120361,22
A2C,21,-6.578067976442837,-0.8840838074684143,-0.279083788394928,6
A2C,22,19.57281932185916,2.4693078994750977,0.884307861328125,22
A2C,23,3.48373627204982,0.8238024115562439,0.1478024125099182,18
A2C,24,26.7116440932647,1.685548186302185,1.2065482139587402,22
A2C,25,3.317052510663985,0.8047305941581726,0.140730619430542,22
A2C,26,56.229483180750236,3.2956149578094482,2.3856148719787598,22
A2C,27,32.03799422067744,2.8969664573669434,1.3959664106369019,22
A2C,28,34.92588925616916,1.385906457901001,1.5989064574241638,22
A2C,29,19.378039176197298,-0.9288594722747803,0.8221405744552612,22
A2C,30,1.4901748836400772,-1.906777262687683,0.06322276592254639,5
A2C,31,3.694190501479495,-0.041268765926361084,0.1567312330007553,3
A2C,32,18.506357352847512,-0.308841735124588,0.7851582765579224,22
A2C,33,7.259319099060798,0.4599868357181549,0.307986855506897,22
A2C,34,33.58895047945003,2.6119582653045654,1.543958306312561,22
A2C,35,19.194226935576637,1.0323420763015747,0.8143420815467834,22
A2C,36,6.761859143639245,0.5088813900947571,0.28688138723373413,22
A2C,37,-41.484548718709,-1.8020403385162354,-1.760040283203125,22
A2C,38,-17.483321981810253,-1.6037545204162598,-0.7417545318603516,22
A2C,39,34.53896854278459,3.6741878986358643,1.7341878414154053,22
A2C,40,54.11312262468289,3.6936938762664795,2.601693868637085,22
A2C,41,23.981812493579675,2.2914621829986572,1.017462134361267,22
A2C,42,8.622140957897933,-1.7751935720443726,0.3658064603805542,22
A2C,43,46.82877040494903,3.917112350463867,2.186112403869629,20
A2C,44,28.758282412899153,1.6828378438949585,1.237837791442871,16
A2C,45,23.576993418527483,0.9182870984077454,1.0002870559692383,22
A2C,46,20.114922031507216,1.8364038467407227,0.8534038662910461,22
A2C,47,-24.167648046346663,-1.1493464708328247,-1.0253465175628662,22
A2C,48,15.408046985955071,0.5547080636024475,0.6537080407142639,22
A2C,49,23.99407430687016,3.8551385402679443,1.129138469696045,14
A2C,50,-13.413422794515379,0.5569167137145996,-0.5690833330154419,22
A2C,51,24.627953184045637,1.5518755912780762,1.0448756217956543,22
A2C,52,-21.495161075491474,-1.7879624366760254,-0.9119624495506287,17
A2C,53,34.02184076050543,2.962045192718506,1.4890451431274414,22
A2C,54,21.429459648406514,1.0481480360031128,0.9421480298042297,22
A2C,55,-18.964598260834734,-0.11059974879026413,-0.8045997619628906,9
A2C,56,12.391585096423304,1.136730432510376,0.5257304310798645,22
A2C,57,12.58450386611222,1.0369153022766113,0.5339152812957764,22
A2C,58,5.618700161601742,-0.06161875277757645,0.2383812665939331,22
A2C,59,25.877732278044224,2.3578991889953613,1.0978991985321045,22
A2C,60,26.923748920679525,1.2562779188156128,1.1422779560089111,18
A2C,61,28.86710417085933,1.9940413236618042,1.2970412969589233,22
A2C,62,36.35792267212474,2.088536024093628,1.5425360202789307,22
A2C,63,23.642610090855406,1.1570709943771362,1.0030709505081177,22
A2C,64,-10.950108086447663,-0.8615737557411194,-0.4645737409591675,6
A2C,65,27.261525706252904,1.9856085777282715,1.1566085815429688,22
A2C,66,21.019331585173187,0.8417747020721436,0.8917747139930725,7
A2C,67,14.775261929334729,-0.5001387000083923,0.6268612742424011,22
A2C,68,6.4954187089604485,0.5595772862434387,0.27557727694511414,22
A2C,69,14.425458540538763,2.1460204124450684,0.6120203733444214,22
A2C,70,17.36645428063307,1.9093669652938843,0.7503669261932373,22
A2C,71,-21.056264692911412,-0.4813416600227356,-0.8933416604995728,22
A2C,72,6.180700464207376,0.9762248992919922,0.2622249126434326,2
A2C,73,15.6566438498693,3.0692551136016846,0.6642551422119141,22
A2C,74,5.474392337702211,-1.0207412242889404,0.23225879669189453,4
A2C,75,18.27404462630294,0.9373020529747009,0.7753020524978638,22
A2C,76,38.933300120966834,2.775508403778076,1.7555084228515625,22
A2C,77,25.406471506104513,1.7259052991867065,1.077905297279358,22
A2C,78,63.453431832256946,3.9056787490844727,2.8406786918640137,22
A2C,79,1.8474200009881168,1.4223793745040894,0.07837939262390137,20
A2C,80,32.68041053462999,2.0646557807922363,1.4916558265686035,22
A2C,81,30.717204711412755,2.8911917209625244,1.3671916723251343,22
A2C,82,21.209640762491805,0.8878488540649414,0.8998488783836365,22
A2C,83,37.28353198075539,2.7448904514312744,1.6278904676437378,22
A2C,84,8.677018964449019,1.5281347036361694,0.3681347370147705,20
A2C,85,44.22794738892968,2.446737289428711,1.943737268447876,22
A2C,86,30.591595973526957,2.243891477584839,1.2978914976119995,22
A2C,87,33.66687719255677,2.5401365756988525,1.4471365213394165,22
A2C,88,19.551854184351182,0.9915149211883545,0.8295149207115173,22
A2C,89,20.528055274875655,2.7849316596984863,0.8709316253662109,22
A2C,90,11.766382960297554,-0.7347946166992188,0.4992053508758545,10
A2C,91,8.623196034005659,-0.3841487765312195,0.3658512234687805,22
A2C,92,12.855350753802828,1.5754063129425049,0.5454063415527344,18
A2C,93,1.5047745519642504,1.867842197418213,0.06384217739105225,22
A2C,94,27.48015264863852,1.8928841352462769,1.1658841371536255,20
A2C,95,47.79307624992878,3.263583183288574,2.1125831604003906,22
A2C,96,24.313095152244998,-0.7974827289581299,1.0315172672271729,22
A2C,97,0.0,-1.50600004196167,0.0,1
A2C,98,9.486726700756403,-0.15751227736473083,0.40248772501945496,22
A2C,99,15.393776765496762,2.0211026668548584,0.6531026363372803,22
NoMed,0,13.53727130886464,1.088337779045105,0.5743377804756165,20
NoMed,1,-10.899957397744164,-0.47444602847099304,-0.46244603395462036,22
NoMed,2,-15.789232215704772,-1.4098803997039795,-0.6698803901672363,22
NoMed,3,-17.265712183368713,-2.468522071838379,-0.7325221300125122,22
NoMed,4,-16.95479196227766,-1.0657854080200195,-1.0747853517532349,3
NoMed,5,-40.65826666829139,1.2070060968399048,-1.8799937963485718,22
NoMed,6,-56.66426866509367,-2.94706130027771,-2.4040613174438477,22
NoMed,7,-24.681074281655356,-0.9891293048858643,-1.0471292734146118,14
NoMed,8,-13.301279162445066,-0.964325487613678,-0.5643254518508911,22
NoMed,9,-30.066985720742156,-1.8806341886520386,-1.2756341695785522,19
NoMed,10,13.199131357946582,1.9429917335510254,0.559991717338562,22
NoMed,11,-36.98859125450234,-1.7422930002212524,-1.5692930221557617,12
NoMed,12,-6.885814430004734,-0.597140371799469,-0.2921403646469116,22
NoMed,13,-16.944609393513712,-2.0988988876342773,-0.7188988924026489,22
NoMed,14,-12.190647537581453,0.12379460036754608,-0.5172053575515747,22
NoMed,15,19.238384013149634,0.6632155179977417,0.8162155151367188,22
NoMed,16,1.5831901685137204,1.0881690979003906,0.06716907024383545,22
NoMed,17,-19.693414209339664,0.5764791369438171,-0.8355208039283752,22
NoMed,18,-4.076736811018296,-0.7619612812995911,-0.1729612946510315,11
NoMed,19,-6.24723218412914,-0.2920476198196411,-0.2650476098060608,22
NoMed,20,-27.64353631178595,0.5211840867996216,-1.1728159189224243,22
NoMed,21,-30.066985720742156,-1.8806341886520386,-1.2756341695785522,19
NoMed,22,-0.0254651258702821,1.583919644355774,-0.0010803937911987305,22
NoMed,23,-24.79488561183769,-0.3759579062461853,-1.0519578456878662,18
NoMed,24,8.167998128480924,0.8255388140678406,0.34653881192207336,22
NoMed,25,-16.093954062147436,-0.018808668479323387,-0.6828086376190186,22
NoMed,26,-26.228994650246147,-0.20280197262763977,-1.1128020286560059,22
NoMed,27,3.8460123182151094,1.6641725301742554,0.16317248344421387,22
NoMed,28,10.63904309540114,0.23837637901306152,0.45137637853622437,22
NoMed,29,9.520708958360295,-1.347070574760437,0.4039294719696045,22
NoMed,30,-3.059928636848524,-2.0998218059539795,-0.12982177734375,11
NoMed,31,-13.194522248838183,-0.7577961683273315,-0.559796154499054,8
NoMed,32,4.696485144946738,-0.8947449922561646,0.19925498962402344,22
NoMed,33,-10.175256276791428,-0.27969956398010254,-0.43169957399368286,22
NoMed,34,-7.031628476902923,0.769673228263855,-0.2983267307281494,22
NoMed,35,-8.699275793185311,-0.15107901394367218,-0.36907899379730225,22
NoMed,36,-56.11955998514897,-2.1589512825012207,-2.380951404571533,22
NoMed,37,-52.16683044160935,-2.255251169204712,-2.2132511138916016,22
NoMed,38,-41.620383796774746,-2.627803325653076,-1.765803337097168,22
NoMed,39,8.467537888190273,2.2992472648620605,0.35924720764160156,22
NoMed,40,21.15919309216669,1.9897085428237915,0.897708535194397,22
NoMed,41,-21.446248955347105,0.3641127645969391,-0.9098873138427734,22
NoMed,42,-4.3876667565377145,-2.327152967453003,-0.18615293502807617,22
NoMed,43,22.30840559093343,2.6774654388427734,0.9464654922485352,22
NoMed,44,0.7936799483632002,0.47867298126220703,0.033672988414764404,15
NoMed,45,-10.738698440645805,-0.5376043915748596,-0.4556043744087219,22
NoMed,46,0.049769808511565816,0.9851115345954895,0.0021115541458129883,22
NoMed,47,-57.89844815678716,-2.58042311668396,-2.456423044204712,22
NoMed,48,-5.121090409256102,-0.3162694573402405,-0.21726945042610168,22
NoMed,49,-1.628986934105658,2.656888008117676,-0.06911206245422363,22
NoMed,50,-25.67773898422089,0.03658584505319595,-1.0894142389297485,22
NoMed,51,-28.24662680628793,-0.6914028525352478,-1.1984028816223145,22
NoMed,52,-36.72978010185149,-2.434312582015991,-1.5583126544952393,22
NoMed,53,9.6921173814642,1.8842017650604248,0.41120171546936035,22
NoMed,54,-8.185300375659924,-0.24127288162708282,-0.3472728729248047,22
NoMed,55,-33.01209519089334,-0.7065845727920532,-1.4005845785140991,22
NoMed,56,-9.515191233442746,0.20730462670326233,-0.40369537472724915,22
NoMed,57,-31.27438053898324,-0.8238595724105835,-1.3268595933914185,22
NoMed,58,-10.221532374979244,-0.7336629033088684,-0.43366289138793945,22
NoMed,59,4.808907648664697,1.4640246629714966,0.20402467250823975,22
NoMed,60,5.040435038932015,0.32784754037857056,0.2138475477695465,18
NoMed,61,0.6178966823838632,0.7232151627540588,0.02621513605117798,22
NoMed,62,5.019148773091589,0.7589444518089294,0.21294444799423218,22
NoMed,63,-8.027694342995861,-0.18658623099327087,-0.34058624505996704,22
NoMed,64,-50.02607961414499,-2.5194268226623535,-2.122426748275757,22
NoMed,65,-10.278227613148621,0.39293172955513,-0.43606826663017273,22
NoMed,66,3.2617219523270156,0.08838314563035965,0.138383150100708,7
NoMed,67,5.18744816367034,-0.9069151878356934,0.2200847864151001,22
NoMed,68,-14.92943510118758,-0.3494022786617279,-0.6334022879600525,22
NoMed,69,-44.78350416287581,-0.3660031259059906,-1.90000319480896,22
NoMed,70,-77.55257050554255,-2.1321375370025635,-3.2911376953125,22
NoMed,71,-50.557056850844845,-1.7329542636871338,-2.144954204559326,22
NoMed,72,-0.0003568433173921637,0.7139848470687866,-1.5139579772949219e-05,3
NoMed,73,-6.305634962353269,2.137474536895752,-0.26752543449401855,22
NoMed,74,4.574141273089315,-1.0589356422424316,0.19406437873840332,22
NoMed,75,-2.8933443595863637,0.03924579545855522,-0.12275420129299164,22
NoMed,76,4.029497218312337,1.1909570693969727,0.17095708847045898,22
NoMed,77,2.3142398999897305,0.7461848855018616,0.09818488359451294,22
NoMed,78,28.751973139513357,2.2848429679870605,1.2198429107666016,22
NoMed,79,-9.94834914698618,0.921927273273468,-0.42207270860671997,20
NoMed,80,-18.75519379525375,-0.22271548211574554,-0.7957155108451843,22
NoMed,81,-6.340602797667807,1.254991054534912,-0.269008994102478,22
NoMed,82,-10.899957397744164,-0.47444602847099304,-0.46244603395462036,22
NoMed,83,-16.653795436341067,0.41043928265571594,-0.7065607309341431,22
NoMed,84,-7.393296203554705,0.8463289737701416,-0.3136709928512573,20
NoMed,85,-0.6187361071167038,0.4767492711544037,-0.026250749826431274,22
NoMed,86,-12.976567197462582,0.3954508602619171,-0.5505491495132446,22
NoMed,87,-9.582219473972044,0.6864609122276306,-0.4065391421318054,22
NoMed,88,-2.8933443595863637,0.03924579545855522,-0.12275420129299164,22
NoMed,89,17.614943779919876,2.6613388061523438,0.7473387718200684,22
NoMed,90,-6.908756364544161,-1.527113676071167,-0.29311370849609375,13
NoMed,91,-5.851048888579417,-0.9982389807701111,-0.24823898077011108,22
NoMed,92,-6.2810563251966665,0.7635173201560974,-0.2664826512336731,18
NoMed,93,-21.80960185349185,0.8786969780921936,-0.925303041934967,22
NoMed,94,-12.968642536271323,0.1767870932817459,-0.5502129197120667,22
NoMed,95,0.6372463005352156,1.178036093711853,0.027036070823669434,22
NoMed,96,8.953269078118726,-1.449144959449768,0.37985503673553467,22
NoMed,97,0.0,-1.50600004196167,0.0,1
NoMed,98,-2.819864402415323,-0.6796367168426514,-0.11963671445846558,22
NoMed,99,-20.870343178134654,0.4825463593006134,-0.8854537010192871,22
